anum,n_terms,n_d,order,degree,n_id,L_H,n_revisions,n_struct_rev,final_lambda,name
A020626,34,,,,,,0,0,1.0,Smallest nonempty set S containing prime divisors of 9k+4 for each k in S.
A020627,30,,,,,,0,0,1.0,Smallest nonempty set S containing prime divisors of 9k+5 for each k in S.
A020628,22,,,,,,0,0,1.0,Smallest nonempty set S containing prime divisors of 9k+6 for each k in S.
A020630,34,,,,,,0,0,1.0,Smallest nonempty set S containing prime divisors of 9k+8 for each k in S.
A020631,34,,,,,,0,0,1.0,Smallest nonempty set S containing prime divisors of 9k+10 for each k in S.
A020632,34,,,,,,0,0,1.0,Smallest nonempty set S containing prime divisors of 10k+1 for each k in S.
A020633,34,,,,,,0,0,1.0,Smallest nonempty set S containing prime divisors of 10k+3 for each k in S.
A020634,34,,,,,,0,0,1.0,Smallest nonempty set S containing prime divisors of 10k+4 for each k in S.
A020635,34,,,,,,0,0,1.0,Smallest nonempty set S containing prime divisors of 10k+7 for each k in S.
A020637,34,,,,,,0,0,1.0,Smallest nonempty set S containing prime divisors of 10k+9 for each k in S.
A020638,34,,,,,,0,0,1.0,"Least inverse of A001390, or 0 if no inverse exists."
A020639,34,,,,,,0,0,1.0,"Lpf(n): least prime dividing n (when n > 1); a(1) = 1. Or, smallest prime factor of n, or smallest prime divisor of n."
A020640,34,,,,,,0,0,1.0,Successive record periods of continued fraction for sqrt(k) (period of continued fraction for sqrt(A013645(n+1))).
A020641,34,,,,,,0,0,1.0,a(n)-th prime is sum of first k primes for some k.
A020642,34,,,,,,0,0,1.0,n-th composite is sum of first k composites for some k.
A020643,34,,,,,,0,0,1.0,a(n)-th squarefree is sum of first k squarefrees for some k.
A020644,34,,,,,,0,0,1.0,a(n)-th nonsquarefree is sum of first k nonsquarefrees for some k.
A020645,34,,,,,,0,0,1.0,Least positive integer k for which 4^n divides k!.
A020646,34,,,,,,0,0,1.0,Least positive integer k for which 7^n divides k!.
A020647,34,,,,,,0,0,1.0,Least positive integer k for which 8^n divides k!.
A020648,34,,,,,,0,0,1.0,Least positive integer k for which 9^n divides k!.
A020649,34,,,,,,0,0,1.0,Least quadratic nonresidue modulo n (with n >= 3).
A020650,34,,,,,,0,0,1.0,"Numerators in recursive bijection from positive integers to positive rationals (the bijection is f(1) = 1, f(2n) = f(n)+1, f(2n+1) = 1/(f(n)+1))."
A020651,34,,,,,,0,0,1.0,"Denominators in recursive bijection from positive integers to positive rationals (the bijection is f(1) = 1, f(2n) = f(n)+1, f(2n+1) = 1/(f(n)+1))."
A020652,34,,,,,,0,0,1.0,Numerators in canonical bijection from positive integers to positive rationals.
A020653,34,,,,,,0,0,1.0,Denominators in a certain bijection from positive integers to positive rationals.
A020654,34,13.0,,,,,2,1,1.0,Lexicographically earliest infinite increasing sequence of nonnegative numbers containing no 5-term arithmetic progression.
A020655,34,13.0,,,,,2,1,1.0,Lexicographically earliest increasing sequence of positive numbers that contains no arithmetic progression of length 5.
A020656,34,15.0,,,,,2,1,1.0,Lexicographically earliest increasing sequence of nonnegative numbers that contains no arithmetic progression of length 6.
A020657,34,22.0,6.0,1.0,22.0,122.0,1,0,0.3824451410658307,Lexicographically earliest increasing sequence of nonnegative numbers that contains no arithmetic progression of length 7.
A020658,34,22.0,6.0,1.0,22.0,90.0,1,0,0.27522935779816515,Lexicographically earliest increasing sequence of positive numbers that contains no arithmetic progression of length 7.
A020659,34,7.0,,,,,2,1,1.0,Lexicographically earliest increasing sequence of nonnegative numbers that contains no arithmetic progression of length 8.
A020660,34,7.0,,,,,2,1,1.0,Lexicographically earliest increasing sequence of positive numbers that contains no arithmetic progression of length 8.
A020661,34,7.0,,,,,2,1,1.0,Lexicographically earliest increasing sequence of nonnegative numbers that contains no arithmetic progression of length 9.
A020662,34,7.0,,,,,2,1,1.0,Lexicographically earliest increasing sequence of positive numbers that contains no arithmetic progression of length 9.
A020663,34,7.0,,,,,2,1,1.0,Lexicographically earliest increasing sequence of nonnegative numbers that contains no arithmetic progression of length 10.
A020664,34,7.0,,,,,2,1,1.0,Lexicographically earliest increasing sequence of positive numbers that contains no arithmetic progression of length 10.
A020665,34,,,,,,0,0,1.0,a(n) is the (conjectured) maximal exponent k such that n^k does not contain a digit zero in its decimal expansion.
A020666,34,,,,,,0,0,1.0,a(n)^n is the least n-th power containing every digit.
A020668,34,,,,,,0,0,1.0,Numbers of the form x^2 + 4*y^2.
A020669,34,,,,,,0,0,1.0,Numbers of form x^2 + 5 y^2.
A020670,34,,,,,,0,0,1.0,Numbers of form x^2 + 7y^2.
A020671,34,,,,,,0,0,1.0,Numbers of form x^2 + 8 y^2.
A020672,34,,,,,,0,0,1.0,Numbers of form x^2 + 9 y^2.
A020673,34,,,,,,0,0,1.0,Numbers of form x^2 + 10 y^2.
A020674,34,,,,,,0,0,1.0,Numbers of the form 2*x^2 + 5*y^2.
A020675,34,,,,,,0,0,1.0,Numbers of form 2 x^2 + 7 y^2.
A020676,34,,,,,,0,0,1.0,Numbers of form 2 x^2 + 9 y^2.
A020677,34,,,,,,0,0,1.0,Numbers of form 3*x^2 + 4*y^2.
A020678,34,,,,,,0,0,1.0,Numbers of form 3 x^2 + 5 y^2.
A020679,34,,,,,,0,0,1.0,Numbers of form 3*x^2 + 7*y^2.
A020680,34,,,,,,0,0,1.0,Numbers of form 3 x^2 + 8 y^2.
A020681,34,,,,,,0,0,1.0,Numbers of form 3 x^2 + 10 y^2.
A020682,34,,,,,,0,0,1.0,Numbers of form 4 x^2 + 5 y^2.
A020683,34,,,,,,0,0,1.0,Numbers of form 4 x^2 + 7 y^2.
A020684,34,,,,,,0,0,1.0,Numbers of form 4 x^2 + 9 y^2.
A020685,34,,,,,,0,0,1.0,Numbers of form 5 x^2 + 6 y^2.
A020686,34,,,,,,0,0,1.0,Numbers of form 5 x^2 + 7 y^2.
A020687,34,,,,,,0,0,1.0,Numbers of form 5 x^2 + 8 y^2.
A020688,34,,,,,,0,0,1.0,Numbers of form 5 x^2 + 9 y^2.
A020689,34,,,,,,0,0,1.0,Numbers of form 6 x^2 + 7 y^2.
A020690,34,,,,,,0,0,1.0,Numbers of form 7 x^2 + 8 y^2.
A020691,34,,,,,,0,0,1.0,Numbers of form 7 x^2 + 9 y^2.
A020692,34,,,,,,0,0,1.0,Numbers of form 7 x^2 + 10 y^2.
A020693,34,,,,,,0,0,1.0,Numbers of the form 8*x^2 + 9*y^2.
A020694,34,,,,,,0,0,1.0,Numbers of form 9 x^2 + 10 y^2.
A020695,34,7.0,2.0,0.0,7.0,26.0,1,0,0.029180695847362513,"Pisot sequence E(2,3)."
A020696,34,,,,,,0,0,1.0,"Let a,b,c,...k be all divisors of n; a(n) = (a+1)*(b+1)*...*(k+1)."
A020697,34,,,,,,0,0,1.0,Number of divisors of A019505(n).
A020698,24,7.0,2.0,0.0,7.0,30.0,1,0,0.023237800154918668,"a(n) = 5*a(n-1) - 2*a(n-2), with a(0)=2, a(1)=9."
A020699,23,7.0,2.0,0.0,7.0,24.0,1,0,0.020851433536055605,Expansion of (1-3*x)/(1-5*x).
A020700,34,,,,,,0,0,1.0,Numbers k such that k + sum of its prime factors = (k+1) + sum of its prime factors.
A020701,34,7.0,2.0,0.0,7.0,28.0,1,0,0.029882604055496264,"Pisot sequences E(3,5), P(3,5)."
A020702,34,,,,,,0,0,1.0,Expansion of (1+x^10)/((1-x)*(1-x^2)*(1-x^3)*(1-x^5)).
A020703,34,,,,,,0,0,1.0,"Take the sequence of natural numbers (A000027) and reverse successive subsequences of lengths 1,3,5,7,..."
A020704,26,7.0,2.0,0.0,7.0,32.0,1,0,0.0257856567284448,"Pisot sequences E(3,10), P(3,10)."
A020705,34,7.0,2.0,0.0,7.0,28.0,1,0,0.0830860534124629,a(n) = n + 4.
A020706,34,9.0,3.0,0.0,9.0,40.0,1,0,0.042689434364994665,"Pisot sequences L(4,6), E(4,6)."
A020707,32,6.0,1.0,0.0,5.0,18.0,0,0,0.01506276150627615,"Pisot sequences E(4,8), L(4,8), P(4,8), T(4,8)."
A020708,31,9.0,3.0,0.0,9.0,44.0,1,0,0.03574329813160033,"Pisot sequences E(4,9), P(4,9)."
A020709,29,9.0,3.0,0.0,9.0,48.0,1,0,0.03899268887083672,"Pisot sequence E(4,10)."
A020710,34,7.0,2.0,0.0,7.0,28.0,1,0,0.08163265306122448,a(n) = n + 5.
A020711,34,11.0,4.0,0.0,11.0,56.0,1,0,0.06939281288723669,"Pisot sequences E(5,7), P(5,7)."
A020712,34,7.0,2.0,0.0,7.0,30.0,1,0,0.030518819938962362,"Pisot sequences E(5,8), P(5,8)."
A020713,34,9.0,3.0,0.0,9.0,46.0,1,0,0.041108132260947276,"Pisot sequences E(5,9), P(5,9)."
A020714,32,6.0,1.0,0.0,5.0,18.0,0,0,0.01506276150627615,a(n) = 5 * 2^n.
A020715,34,7.0,2.0,0.0,7.0,30.0,1,0,0.08595988538681948,a(n) = n + 6.
A020716,34,11.0,4.0,0.0,11.0,56.0,1,0,0.08104196816208394,"Pisot sequences E(6,8), P(6,8)."
A020717,34,9.0,3.0,0.0,9.0,42.0,1,0,0.042726347914547304,"Pisot sequences L(6,9), E(6,9)."
A020718,34,15.0,6.0,0.0,15.0,90.0,1,0,0.08341056533827618,"Pisot sequences E(6,10), P(6,10)."
A020719,34,7.0,2.0,0.0,7.0,32.0,1,0,0.09014084507042254,a(n) = n + 7.
A020720,34,9.0,3.0,0.0,9.0,44.0,1,0,0.06349206349206349,"Pisot sequences E(7,9), P(7,9)."
A020721,34,11.0,4.0,0.0,11.0,60.0,1,0,0.0711743772241993,"Pisot sequences E(7,10), P(7,10)."
A020722,34,7.0,2.0,0.0,7.0,32.0,1,0,0.08913649025069638,a(n) = n + 8.
A020723,34,7.0,2.0,0.0,7.0,32.0,1,0,0.0881542699724518,a(n) = n + 9.
A020725,34,7.0,2.0,0.0,7.0,26.0,1,0,0.0804953560371517,Integers >= 2. a(n) = n+1.
A020726,20,9.0,3.0,0.0,9.0,88.0,1,0,0.05933917734322319,Expansion of g.f. 1/((1-6*x)*(1-10*x)*(1-11*x)).
A020727,26,7.0,2.0,0.0,7.0,30.0,1,0,0.02413515687851971,"Pisot sequence P(2,7): a(0)=2, a(1)=7, thereafter a(n+1) is the nearest integer to a(n)^2/a(n-1)."
A020728,24,,,,,,0,0,1.0,"Pisot sequence T(2,9), a(n) = floor(a(n-1)^2/a(n-2))."
A020729,24,6.0,1.0,0.0,5.0,18.0,0,0,0.013206162876008804,"Pisot sequences E(2,10), L(2,10), P(2,10), T(2,10)."
A020730,29,11.0,,,,,2,1,1.0,"Pisot sequences L(3,7) or S(3,7)."
A020731,34,7.0,,,,,2,1,1.0,"Numbers n for which number of distinct prime divisors of C(n,k) has maximum at k = [n/2]."
A020732,34,9.0,3.0,0.0,9.0,42.0,1,0,0.042726347914547304,"Pisot sequence T(4,7)."
A020733,34,,,,,,0,0,1.0,"Consider number of prime divisors of binomial(n,k), k=0..n; a(n) = multiplicity of the maximum value."
A020734,29,,,,,,0,0,1.0,"Pisot sequence L(4,10)."
A020735,34,7.0,2.0,0.0,7.0,30.0,1,0,0.07672634271099744,Odd numbers >= 5.
A020736,34,11.0,4.0,0.0,11.0,62.0,1,0,0.056724611161939616,"Pisot sequence L(5,8)."
A020737,32,7.0,2.0,0.0,7.0,32.0,1,0,0.026778242677824266,"Pisot sequence L(5,9)."
A020738,34,,,,,,0,0,1.0,"Consider number of divisors of binomial(n, k), k=0..n; a(n) = multiplicity of the maximum value."
A020739,34,7.0,2.0,0.0,7.0,30.0,1,0,0.07672634271099744,a(n) = 2*n + 6.
A020740,34,6.0,,,,,1,1,1.0,"Max_{k=0..n} d(C(n,k)) - d(C(n,[ n/2 ])), where d() = number of divisors."
A020741,34,,,,,,0,0,1.0,"Pisot sequence T(6,10), a(n) = floor(a(n-1)^2/a(n-2))."
A020742,34,7.0,2.0,0.0,7.0,32.0,1,0,0.08020050125313283,"Pisot sequence T(7,9)."
A020743,34,9.0,3.0,0.0,9.0,46.0,1,0,0.04660587639311044,"Pisot sequence L(7,10)."
A020744,34,7.0,2.0,0.0,7.0,32.0,1,0,0.08020050125313283,"Pisot sequences P(8,10), T(8,10)."
A020745,34,11.0,4.0,0.0,11.0,54.0,1,0,0.0670807453416149,"Pisot sequence T(3,5)."
A020746,31,15.0,6.0,0.0,15.0,102.0,1,0,0.0827250608272506,"Pisot sequence T(3,7), a(n) = floor(a(n-1)^2/a(n-2))."
A020747,34,,,,,,0,0,1.0,"Pisot sequence T(4,6), a(n) = floor(a(n-1)^2/a(n-2))."
A020748,29,15.0,6.0,0.0,15.0,104.0,1,0,0.08573784006595218,"Pisot sequence T(4,10), a(n) = floor(a(n-1)^2/a(n-2))."
A020749,34,11.0,4.0,0.0,11.0,58.0,1,0,0.06896551724137931,"Pisot sequence T(5,8), a(n) = floor(a(n-1)^2/a(n-2))."
A020750,34,13.0,5.0,0.0,13.0,72.0,1,0,0.06575342465753424,"Pisot sequence T(5,9), a(n) = floor(a(n-1)^2/a(n-2))."
A020751,34,,,,,,0,0,1.0,"Pisot sequence T(6,9), a(n) = floor(a(n-1)^2/a(n-2))."
A020752,34,,,,,,0,0,1.0,"Pisot sequence T(7,10), a(n) = floor(a(n-1)^2/a(n-2))."
A020756,34,,,,,,0,0,1.0,Numbers that are the sum of two triangular numbers.
A020757,34,,,,,,0,0,1.0,Numbers that are not the sum of two triangular numbers.
A020759,34,,,,,,0,0,1.0,Decimal expansion of (-1)*Gamma'(1/2)/Gamma(1/2) where Gamma(x) denotes the Gamma function.
A020760,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(3).
A020761,34,6.0,1.0,0.0,5.0,16.0,0,0,0.1927710843373494,Decimal expansion of 1/2.
A020762,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(5).
A020763,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(6).
A020764,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(7).
A020765,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(8).
A020766,20,9.0,3.0,0.0,9.0,92.0,1,0,0.06032786885245902,Expansion of g.f. 1/((1-6*x)*(1-11*x)*(1-12*x)).
A020768,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(11).
A020769,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(12) = 1/(2*sqrt(3)).
A020770,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(13).
A020771,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(14).
A020772,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(15).
A020773,34,7.0,2.0,0.0,7.0,22.0,1,0,0.25882352941176473,Decimal expansion of 1/4.
A020774,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(17).
A020775,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(18).
A020776,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(19).
A020777,34,,,,,,0,0,1.0,Decimal expansion of (-1)*Gamma'(1/4)/Gamma(1/4) where Gamma(x) denotes the Gamma function.
A020778,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(21).
A020779,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(22).
A020780,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(23).
A020781,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(24).
A020782,21,9.0,3.0,0.0,9.0,86.0,1,0,0.05624591236102027,Expansion of g.f. 1/((1-7*x)*(1-8*x)*(1-9*x)).
A020783,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(26).
A020784,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(27).
A020785,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(28).
A020786,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(29).
A020787,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(30).
A020788,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(31).
A020789,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(32).
A020790,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(33).
A020791,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(34).
A020792,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(35).
A020793,34,7.0,2.0,0.0,7.0,24.0,1,0,0.11267605633802817,Decimal expansion of 1/6.
A020794,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(37).
A020795,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(38).
A020796,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(39).
A020797,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(40).
A020798,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(41).
A020799,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(42).
A020800,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(43).
A020801,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(44).
A020802,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(45).
A020803,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(46).
A020804,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(47).
A020805,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(48).
A020806,34,11.0,4.0,0.0,11.0,46.0,1,0,0.215962441314554,Decimal expansion of 1/7.
A020807,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(50).
A020808,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(51).
A020809,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(52).
A020810,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(53).
A020811,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(54).
A020812,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(55).
A020813,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(56).
A020814,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(57).
A020815,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(58).
A020816,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(59).
A020817,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(60).
A020818,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(61).
A020819,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(62).
A020820,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(63).
A020821,34,9.0,3.0,0.0,9.0,30.0,1,0,0.3448275862068966,Decimal expansion of 1/8.
A020822,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(65).
A020823,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(66).
A020824,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(67).
A020825,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(68).
A020826,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(69).
A020827,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(70).
A020828,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(71).
A020829,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(72) = 1/(3*2^(3/2)) = sqrt(2)/12.
A020830,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(73).
A020831,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(74).
A020832,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(75).
A020833,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(76).
A020834,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(77).
A020835,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(78).
A020836,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(79).
A020837,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(80) = sqrt(5)/20.
A020839,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(82).
A020840,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(83).
A020841,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(84).
A020842,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(85).
A020843,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(86).
A020844,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(87).
A020845,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(88).
A020846,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(89).
A020847,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(90) = sqrt(10)/30.
A020848,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(91).
A020849,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(92).
A020850,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(93).
A020851,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(94).
A020852,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(95).
A020853,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(96).
A020854,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(97).
A020855,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(98).
A020856,34,,,,,,0,0,1.0,Decimal expansion of 1/sqrt(99).
A020857,34,,,,,,0,0,1.0,Decimal expansion of log_2(3).
A020858,34,,,,,,0,0,1.0,Decimal expansion of log_2(5).
A020859,34,,,,,,0,0,1.0,Decimal expansion of log_2(6).
A020860,34,,,,,,0,0,1.0,Decimal expansion of log(7)/log(2).
A020861,34,,,,,,0,0,1.0,Decimal expansion of log_2(9).
A020862,34,,,,,,0,0,1.0,Decimal expansion of log_2(10).
A020863,34,,,,,,0,0,1.0,Decimal expansion of log_2(11).
A020864,34,,,,,,0,0,1.0,Decimal expansion of log(12)/log(2).
A020865,22,15.0,6.0,0.0,15.0,182.0,1,0,0.1329437545653762,Number of forests in Moebius ladder M_n.
A020866,21,11.0,4.0,0.0,11.0,112.0,1,0,0.08098336948662328,Number of strong edge-subgraphs in Moebius ladder M_n.
A020867,21,,,,,,0,0,1.0,Number of forests with no isolated vertices in Moebius ladder M_n.
A020868,21,,,,,,0,0,1.0,Number of single component edge-subgraphs in Moebius ladder M_n.
A020869,22,22.0,6.0,1.0,22.0,512.0,1,0,0.3812360387192852,Number of single component forests in Moebius ladder M_n.
A020870,22,15.0,6.0,0.0,15.0,216.0,1,0,0.1610738255033557,Number of strong single-component edge-subgraphs in Moebius ladder M_n.
A020871,25,15.0,4.0,1.0,16.0,106.0,2,1,0.08185328185328185,Number of spanning trees in a Moebius ladder M_n with 2n vertices.
A020872,21,,,,,,0,0,1.0,Number of restricted forests in Moebius ladder M_n.
A020873,34,11.0,3.0,1.0,13.0,58.0,2,1,0.04797353184449959,a(n) is number of cycles in Moebius ladder M_n.
A020874,25,15.0,6.0,0.0,15.0,142.0,1,0,0.15090329436769395,Number of paths in Moebius ladder M_n.
A020875,34,15.0,4.0,1.0,16.0,88.0,2,1,0.11097099621689786,Number of (undirected) Hamiltonian paths in n-Moebius ladder.
A020876,26,7.0,2.0,0.0,7.0,30.0,1,0,0.024096385542168676,a(n) = ((5+sqrt(5))/2)^n + ((5-sqrt(5))/2)^n.
A020877,26,11.0,4.0,0.0,11.0,78.0,1,0,0.05967865340474369,Number of matchings in Moebius ladder M_n.
A020878,34,11.0,4.0,0.0,11.0,48.0,1,0,0.05734767025089606,Number of maximum matchings in the n-Moebius ladder M_n.
A020879,25,15.0,6.0,0.0,15.0,150.0,1,0,0.11529592621060722,Number of elementary edge-subgraphs in Moebius ladder M_n.
A020880,25,,,,,,0,0,1.0,Number of strong elementary edge-subgraphs in Moebius ladder M_n.
A020882,34,,,,,,0,0,1.0,Ordered hypotenuses (with multiplicity) of primitive Pythagorean triangles.
A020883,34,,,,,,0,0,1.0,Ordered long legs of primitive Pythagorean triangles.
A020884,34,13.0,,,,,2,1,1.0,Ordered short legs of primitive Pythagorean triangles.
A020885,34,,,,,,0,0,1.0,Ordered areas (divided by 6) of primitive Pythagorean triangles (with multiple entries).
A020886,34,,,,,,0,0,1.0,Ordered semiperimeters of primitive Pythagorean triangles.
A020887,34,,,,,,0,0,1.0,"Ordered set of a + b - c as (a,b,c) runs through all primitive Pythagorean triples with a<b<c."
A020888,34,,,,,,0,0,1.0,"Ordered set of (a + b - c)/2 as (a,b,c) runs through all primitive Pythagorean triples with a<b<c."
A020889,34,,,,,,0,0,1.0,"Ordered set of b + c - a as (a,b,c) runs through all primitive Pythagorean triples with a<b<c."
A020890,34,,,,,,0,0,1.0,"Ordered set of (b + c - a)/2 as (a,b,c) runs through all primitive Pythagorean triples with a < b < c."
A020891,34,13.0,,,,,2,1,1.0,"Ordered set of c + a - b as (a,b,c) runs through all primitive Pythagorean triples with a<b<c."
A020892,34,13.0,,,,,2,1,1.0,"Ordered set of (c + a - b)/2 as (a,b,c) runs through all primitive Pythagorean triples with a<b<c."
A020893,34,,,,,,0,0,1.0,Squarefree sums of two squares; or squarefree numbers with no prime factors of the form 4k+3.
A020894,34,,,,,,0,0,1.0,Nonnegative numbers that are sums of two nonzero cubes.
A020895,34,,,,,,0,0,1.0,Cubefree sums of two nonzero cubes.
A020896,34,,,,,,0,0,1.0,"Positive numbers k such that k = x^5 + y^5 has a solution in nonzero integers x, y."
A020897,34,,,,,,0,0,1.0,Sum of two nonzero rational cubes.
A020898,34,,,,,,0,0,1.0,Positive cubefree integers n such that the Diophantine equation X^3 + Y^3 = n*Z^3 has solutions.
A020899,34,,,,,,0,0,1.0,Numbers k with an odd number of terms in their Zeckendorf representation (write k as a sum of non-consecutive distinct Fibonacci numbers).
A020900,34,,,,,,0,0,1.0,Greatest k such that k-th prime < twice n-th prime.
A020901,34,,,,,,0,0,1.0,Greatest k such that k-th prime < 3 times n-th prime.
A020902,34,,,,,,0,0,1.0,Number of nonisomorphic cyclic subgroups of alternating group A_n (or number of distinct orders of even permutations of n objects); number of different LCM's of partitions of n which have even number of even parts.
A020903,34,,,,,,0,0,1.0,Lim f(f(...f(n))) where f is the fractal sequence given by f(n)=A002260(n+1).
A020904,34,,,,,,0,0,1.0,Positions of 2 in A020903; complement of A191777.
A020905,34,,,,,,0,0,1.0,Sum of n plus its prime factors associated with A020700.
A020906,34,,,,,,0,0,1.0,"Triangle where n-th row is the first n terms of the sequence in reverse order, starting with a(1) = 1 and a(2) = 2."
A020907,34,,,,,,0,0,1.0,Position of n-th 2 in A020906.
A020908,34,,,,,,0,0,1.0,Number of terms in Zeckendorf representation of 2^n.
A020909,34,13.0,,,,,2,1,1.0,Number of bits in the base-2 representation of the n-th Fibonacci number.
A020910,34,,,,,,0,0,1.0,Number of terms in Zeckendorf representation of 3^n.
A020911,34,,,,,,0,0,1.0,Number of digits in the base 3 representation of n-th Fibonacci number.
A020912,34,13.0,,,,,2,1,1.0,Number of terms in base 4 representation of n-th Fibonacci number.
A020913,34,,,,,,0,0,1.0,Number of terms in base 5 representation of Fibonacci(n).
A020914,34,,,,,,0,0,1.0,Number of digits in the base-2 representation of 3^n.
A020915,34,,,,,,0,0,1.0,Number of digits in base-3 representation of 2^n.
A020916,27,,,,,,0,0,1.0,"A molecule is a row of atoms joined together by bonds; each atom has a valence (e.g., 1-3=2 is a molecule with 3 atoms); a(n) is the number of molecules with n atoms and different valencies from 1 to n."
A020917,21,,,,,,0,0,1.0,Maximum number of K4's (complete 4 graphs) a graph can contain if it contains at most n distinct K3's (triangles).
A020919,34,,,,,,0,0,1.0,Partition numbers mod 11.
A020920,23,7.0,1.0,1.0,7.0,34.0,1,0,0.02356202356202356,Expansion of 1/(1-4*x)^(9/2).
