anum,n_terms,n_d,order,degree,n_id,L_H,n_revisions,n_struct_rev,final_lambda,name
A032973,30,7.0,,,,,2,1,1.0,Numbers with the property that all pairs of consecutive digits differ by more than 1.
A032974,30,,,,,,0,0,1.0,Numbers with the property that all pairs of consecutive base-3 digits differ by 0 or 1.
A032975,30,,,,,,0,0,1.0,Numbers with the property that all pairs of consecutive base-4 digits differ by 0 or 1.
A032976,30,7.0,,,,,2,1,1.0,Numbers with the property that all pairs of consecutive base-5 digits differ by 0 or 1.
A032977,30,7.0,,,,,2,1,1.0,Numbers with the property that all pairs of consecutive base-6 digits differ by 0 or 1.
A032978,30,7.0,,,,,2,1,1.0,Numbers with the property that all pairs of consecutive base-7 digits differ by 0 or 1.
A032979,30,7.0,,,,,2,1,1.0,Numbers with the property that all pairs of consecutive base-8 digits differ by 0 or 1.
A032980,30,7.0,,,,,2,1,1.0,Numbers with the property that all pairs of consecutive base-9 digits differ by 0 or 1.
A032981,30,7.0,,,,,2,1,1.0,Positive numbers with the property that all pairs of consecutive base-10 digits differ by 0 or 1.
A032982,30,,,,,,0,0,1.0,Numbers with the property that all pairs of consecutive base-5 digits differ by more than 2.
A032983,30,,,,,,0,0,1.0,Numbers with the property that all pairs of consecutive base-6 digits differ by more than 2.
A032984,30,,,,,,0,0,1.0,Numbers with the property that all pairs of consecutive base-7 digits differ by more than 2.
A032985,30,7.0,,,,,2,1,1.0,Numbers with the property that all pairs of consecutive base-8 digits differ by more than 2.
A032986,30,7.0,,,,,2,1,1.0,Numbers with the property that all pairs of consecutive base-9 digits differ by more than 2.
A032987,30,7.0,,,,,2,1,1.0,Numbers with the property that all pairs of consecutive base-10 digits differ by more than 2.
A032988,30,,,,,,0,0,1.0,"Numbers k such that if d,e are consecutive digits of k in base 6, then |d-e| >= 4."
A032989,30,,,,,,0,0,1.0,"If d,e are consecutive digits of n in base 7, then |d-e|>=4."
A032990,30,7.0,,,,,2,1,1.0,"If d,e are consecutive digits of n in base 8, then |d-e|>=4."
A032991,30,7.0,,,,,2,1,1.0,"If d,e are consecutive digits of n in base 9, then |d-e|>=4."
A032992,30,7.0,,,,,2,1,1.0,"If d,e are consecutive digits of n in base 10, then |d-e|>=4."
A032993,30,7.0,,,,,2,1,1.0,"If d,e are consecutive digits of n in base 11, then |d-e|>=4."
A032994,30,7.0,,,,,2,1,1.0,"If d,e are consecutive digits of n in base 12, then |d-e|>=4."
A032995,30,,,,,,0,0,1.0,"If d,e are consecutive digits of n in base 7, then |d-e|>=5."
A032996,30,7.0,,,,,2,1,1.0,"If d,e are consecutive digits of n in base 8, then |d-e|>=5."
A032997,30,7.0,,,,,2,1,1.0,"If d,e are consecutive digits of n in base 9, then |d-e|>=5."
A032998,30,7.0,,,,,2,1,1.0,"If d,e are consecutive digits of n in base 10, then |d-e|>=5."
A032999,30,7.0,,,,,2,1,1.0,"If d,e are consecutive digits of n in base 11, then |d-e|>=5."
A033000,30,7.0,,,,,2,1,1.0,"If d,e are consecutive digits of n in base 12, then |d-e|>=5."
A033001,30,,,,,,0,0,1.0,Every run of digits of n in base 3 has length 2.
A033002,30,,,,,,0,0,1.0,Every run of digits of n in base 4 has length 2.
A033003,30,,,,,,0,0,1.0,Every run of digits of n in base 5 has length 2.
A033004,30,,,,,,0,0,1.0,Every run of digits of n in base 6 has length 2.
A033005,30,,,,,,0,0,1.0,Every run of digits of n in base 7 has length 2.
A033006,30,7.0,,,,,2,1,1.0,Every run of digits of n in base 8 has length 2.
A033007,30,7.0,,,,,2,1,1.0,Every run of digits of n in base 9 has length 2.
A033008,30,7.0,,,,,2,1,1.0,Every run of digits of n in base 10 has length 2.
A033009,30,7.0,,,,,2,1,1.0,Every run of digits of n in base 11 has length 2.
A033010,30,7.0,,,,,2,1,1.0,Numbers each of whose runs of digits in base 12 has length 2.
A033011,30,7.0,,,,,2,1,1.0,Every run of digits of n in base 13 has length 2.
A033012,30,7.0,,,,,2,1,1.0,Every run of digits of n in base 14 has length 2.
A033013,30,7.0,,,,,2,1,1.0,Every run of digits of n in base 15 has length 2.
A033014,30,7.0,,,,,2,1,1.0,Every run of digits of n in base 16 has length 2.
A033015,30,,,,,,0,0,1.0,Numbers whose base-2 expansion has no run of digits with length < 2.
A033016,30,,,,,,0,0,1.0,Numbers whose base-3 expansion has no run of digits with length < 2.
A033017,30,,,,,,0,0,1.0,Numbers whose base-4 expansion has no run of digits with length < 2.
A033018,30,,,,,,0,0,1.0,Numbers whose base-5 expansion has no run of digits with length < 2.
A033019,30,,,,,,0,0,1.0,Numbers whose base-6 expansion has no run of digits with length < 2.
A033020,30,,,,,,0,0,1.0,Numbers whose base-7 expansion has no run of digits with length < 2.
A033021,30,7.0,,,,,2,1,1.0,Numbers whose base-8 expansion has no run of digits with length < 2.
A033022,30,7.0,,,,,2,1,1.0,Numbers whose base-9 expansion has no run of digits with length < 2.
A033023,30,7.0,,,,,2,1,1.0,Numbers whose base-10 expansion has no run of digits with length < 2.
A033024,30,7.0,,,,,2,1,1.0,Numbers whose base-11 expansion has no run of digits with length < 2.
A033025,30,7.0,,,,,2,1,1.0,Numbers whose base-12 expansion has no run of digits with length < 2.
A033026,30,7.0,,,,,2,1,1.0,Numbers whose base-13 expansion has no run of digits with length < 2.
A033027,30,7.0,,,,,2,1,1.0,Numbers whose base-14 expansion has no run of digits with length < 2.
A033028,30,7.0,,,,,2,1,1.0,Numbers whose base-15 expansion has no run of digits with length < 2.
A033029,30,7.0,,,,,2,1,1.0,Numbers whose base-16 expansion has no run of digits with length < 2.
A033031,30,,,,,,0,0,1.0,Squarefree kernels of 3-smooth numbers.
A033032,30,,,,,,0,0,1.0,Numbers all of whose base 6 digits are odd.
A033033,30,,,,,,0,0,1.0,Numbers all of whose base 7 digits are odd.
A033034,30,7.0,,,,,2,1,1.0,Numbers all of whose base 8 digits are odd.
A033035,30,,,,,,0,0,1.0,Numbers such that all base 9 digits are odd.
A033036,30,,,,,,0,0,1.0,Numbers all of whose base 11 digits are odd.
A033037,30,7.0,,,,,2,1,1.0,Numbers all of whose base 12 digits are odd.
A033038,30,,,,,,0,0,1.0,Numbers all of whose base 13 digits are odd.
A033039,30,7.0,,,,,2,1,1.0,Numbers all of whose base 14 digits are odd.
A033040,30,7.0,,,,,2,1,1.0,Numbers all of whose base 15 digits are odd.
A033041,30,7.0,,,,,2,1,1.0,Numbers all of whose base 16 digits are odd.
A033042,30,,,,,,0,0,1.0,Sums of distinct powers of 5.
A033043,30,,,,,,0,0,1.0,Sums of distinct powers of 6.
A033044,30,,,,,,0,0,1.0,Sums of distinct powers of 7.
A033045,30,,,,,,0,0,1.0,Sums of distinct powers of 8.
A033046,30,,,,,,0,0,1.0,Sums of distinct powers of 9.
A033047,30,,,,,,0,0,1.0,Sums of distinct powers of 11.
A033048,30,,,,,,0,0,1.0,Sums of distinct powers of 12.
A033049,30,,,,,,0,0,1.0,Sums of distinct powers of 13.
A033050,30,,,,,,0,0,1.0,"Numbers whose set of base 14 digits is {0,1}."
A033051,30,,,,,,0,0,1.0,"Numbers whose set of base 15 digits is {0,1}."
A033052,30,,,,,,0,0,1.0,"a(1) = 1, a(2n) = 16a(n), a(2n+1) = a(2n)+1."
A033053,30,,,,,,0,0,1.0,Numbers whose base-2 representation Sum_{i=0..m} d(i)*2^i has d(i)=1 when i != m mod 2.
A033054,30,,,,,,0,0,1.0,Numbers whose base-3 representation Sum_{i=0..m} d(i)*3^i has d(i)=1 for m-i odd.
A033055,30,,,,,,0,0,1.0,Numbers whose base-4 representation Sum_{i=0..m} d(i)*4^i has odd d(m-i) for all odd i.
A033056,30,,,,,,0,0,1.0,Numbers whose base-5 representation Sum_{i=0..m} d(i)*5^i has odd d(m-i) for all odd i.
A033057,30,15.0,,,,,2,1,1.0,Numbers whose base-6 representation Sum_{i=0..m} d(i)*6^i has odd d(m-i) for all odd i.
A033058,30,24.0,,,,,2,1,1.0,Numbers whose base-7 representation Sum_{i=0..m} d(i)*7^i has odd d(m-i) for all odd i.
A033059,30,7.0,6.0,2.0,29.0,120.0,3,2,0.40404040404040403,Numbers whose base-8 representation Sum_{i=0..m} d(i)*8^i has odd d(m-i) for all odd i.
A033060,30,7.0,,,,,2,1,1.0,Numbers whose base-9 representation Sum_{i=0..m} d(i)*9^i has odd d(m-i) for all odd i.
A033061,30,7.0,,,,,2,1,1.0,Numbers whose base-10 representation Sum_{i=0..m} d(i)*10^i has odd d(m-i) for all odd i.
A033062,30,7.0,,,,,2,1,1.0,Numbers whose base-11 representation Sum_{i=0..m} d(i)*11^i has odd d(m-i) for all odd i.
A033063,30,7.0,,,,,2,1,1.0,Numbers whose base-12 representation Sum_{i=0..m} d(i)*12^i has odd d(m-i) for all odd i.
A033064,30,7.0,,,,,2,1,1.0,Numbers whose base-13 representation Sum_{i=0..m} d(i)*13^i has odd d(m-i) for all odd i.
A033065,30,7.0,,,,,2,1,1.0,Numbers whose base-14 representation Sum_{i=0..m} d(i)*14^i has odd d(m-i) for all odd i.
A033066,30,7.0,,,,,2,1,1.0,Numbers whose base-15 representation Sum_{i=0..m} d(i)*15^i has odd d(m-i) for all odd i.
A033067,30,7.0,,,,,2,1,1.0,Numbers whose base-16 representation Sum_{i=0..m} d(i)*16^i has odd d(m-i) for all odd i.
A033068,30,,,,,,0,0,1.0,Numbers with the property that all pairs of consecutive base-3 digits differ by 1.
A033069,30,,,,,,0,0,1.0,Numbers with the property that all pairs of consecutive base-4 digits differ by 1.
A033070,30,,,,,,0,0,1.0,Numbers with the property that all pairs of consecutive base-5 digits differ by 1.
A033071,30,,,,,,0,0,1.0,Numbers with the property that all pairs of consecutive base-6 digits differ by 1.
A033072,30,7.0,,,,,2,1,1.0,Numbers with the property that all pairs of consecutive base-7 digits differ by 1.
A033073,30,7.0,,,,,2,1,1.0,Numbers with the property that all pairs of consecutive base-8 digits differ by 1.
A033074,30,7.0,,,,,2,1,1.0,Numbers with the property that all pairs of consecutive base-9 digits differ by 1.
A033075,30,7.0,,,,,2,1,1.0,Positive numbers all of whose pairs of consecutive decimal digits differ by 1.
A033076,30,,,,,,0,0,1.0,Numbers in which all pairs of consecutive base-5 digits differ by 3.
A033077,30,,,,,,0,0,1.0,Numbers in which all pairs of consecutive base-6 digits differ by 3.
A033078,30,,,,,,0,0,1.0,Numbers in which all pairs of consecutive base-7 digits differ by 3.
A033079,30,7.0,,,,,2,1,1.0,Numbers in which all pairs of consecutive base-8 digits differ by 3.
A033080,30,7.0,,,,,2,1,1.0,Numbers in which all pairs of consecutive base-9 digits differ by 3.
A033081,30,7.0,,,,,2,1,1.0,Numbers in which all pairs of consecutive base-10 digits differ by 3.
A033082,30,,,,,,0,0,1.0,Numbers in which all pairs of consecutive base-4 digits differ by 2.
A033083,30,,,,,,0,0,1.0,Numbers in which all pairs of consecutive base-5 digits differ by 2.
A033084,30,,,,,,0,0,1.0,Numbers in which all pairs of consecutive base-6 digits differ by 2.
A033085,30,,,,,,0,0,1.0,Numbers in which all pairs of consecutive base-7 digits differ by 2.
A033086,30,7.0,,,,,2,1,1.0,Numbers in which all pairs of consecutive base-8 digits differ by 2.
A033087,30,7.0,,,,,2,1,1.0,Numbers in which all pairs of consecutive base-9 digits differ by 2.
A033088,30,7.0,,,,,2,1,1.0,Numbers in which all pairs of consecutive digits differ by 2.
A033093,30,,,,,,0,0,1.0,Number of 0's when n is written in base b for 2<=b<=n+1.
A033094,30,,,,,,0,0,1.0,"Number of 0's when k is written in base b for all b and k satisfying 2<=b<=n+1, 1<=k<=n."
A033095,30,,,,,,0,0,1.0,Number of 1's when n is written in base b for 2<=b<=n+1.
A033096,30,,,,,,0,0,1.0,"Number of 1's when k is written in base b for all b and k satisfying 2<=b<=n+1, 1<=k<=n."
A033097,30,,,,,,0,0,1.0,Number of 2's when n is written in base b for 2<=b<=n+1.
A033098,30,,,,,,0,0,1.0,"Number of 2's when k is written in base b for all b and k satisfying 2<=b<=n+1, 1<=k<=n."
A033099,30,11.0,,,,,2,1,1.0,Number of 3's when n is written in base b for 2<=b<=n+1.
A033100,30,11.0,,,,,2,1,1.0,"Number of 3's when k is written in base b for all b and k satisfying 2<=b<=n+1, 1<=k<=n."
A033101,30,13.0,,,,,2,1,1.0,Number of 4's when n is written in base b for 2<=b<=n+1.
A033102,30,13.0,,,,,2,1,1.0,"Number of 4's when k is written in base b for all b and k satisfying 2<=b<=n+1, 1<=k<=n."
A033103,30,15.0,,,,,2,1,1.0,Number of 5's when n is written in base b for 2<=b<=n+1.
A033104,30,15.0,,,,,2,1,1.0,"Number of 5's when k is written in base b for all b and k satisfying 2<=b<=n+1, 1<=k<=n."
A033105,30,,,,,,0,0,1.0,Number of 6's when n is written in base b for 2<=b<=n+1.
A033106,30,,,,,,0,0,1.0,"Number of 6's when k is written in base b for all b and k satisfying 2<=b<=n+1, 1<=k<=n."
A033107,30,6.0,,,,,1,1,1.0,Number of 7's when n is written in base b for 2<=b<=n+1.
A033108,30,6.0,,,,,1,1,1.0,"Number of 7's when k is written in base b for all b and k satisfying 2<=b<=n+1, 1<=k<=n."
A033109,30,6.0,,,,,1,1,1.0,Number of 8's when n is written in base b for 2<=b<=n+1.
A033110,30,6.0,,,,,1,1,1.0,"Number of 8's when k is written in base b for all b and k satisfying 2<=b<=n+1, 1<=k<=n."
A033111,30,6.0,,,,,1,1,1.0,Number of 9's when n is written in base b for 2<=b<=n+1.
A033112,30,6.0,,,,,1,1,1.0,"Number of 9's when k is written in base b for all b and k satisfying 2<=b<=n+1, 1<=k<=n."
A033120,30,11.0,4.0,0.0,11.0,46.0,1,0,0.048884165781083955,"Base-2 digits of a(n) are, in order, the first n terms of the periodic sequence with initial period 1,0,1."
A033129,30,11.0,4.0,0.0,11.0,42.0,1,0,0.04745762711864407,"Base-2 digits are, in order, the first n terms of the periodic sequence with initial period [1,1,0]."
A033138,30,11.0,4.0,0.0,11.0,46.0,1,0,0.048884165781083955,a(n) = floor(2^(n+2)/7).
A033148,30,,,,,,0,0,1.0,Number of rotationally symmetric solutions for queens on n X n board.
A033149,30,,,,,,0,0,1.0,Position of first occurrence of n in the continued fraction for the Euler-Mascheroni constant (gamma).
A033150,30,,,,,,0,0,1.0,Decimal expansion of Niven's constant.
A033151,30,,,,,,0,0,1.0,Continued fraction for Niven's constant.
A033156,30,,,,,,0,0,1.0,"a(1) = 1; for n >= 2, a(n) = a(n-1) + floor(a(n-1)/(n-1)) + 2."
A033157,30,,,,,,0,0,1.0,"Begins with (1, 4); avoids 3-term arithmetic progressions."
A033158,30,,,,,,0,0,1.0,"Begins with (1, 5); avoids 3-term arithmetic progressions."
A033159,30,,,,,,0,0,1.0,"Begins with (2, 3); avoids 3-term arithmetic progressions."
A033160,30,,,,,,0,0,1.0,"Begins with (2, 4); avoids 3-term arithmetic progressions."
A033161,30,,,,,,0,0,1.0,"Begins with (2, 5); avoids 3-term arithmetic progressions."
A033162,30,,,,,,0,0,1.0,"Begins with (3, 4); avoids 3-term arithmetic progressions."
A033163,30,,,,,,0,0,1.0,"Begins with (3, 5) and avoids 3-term arithmetic progressions."
A033164,30,,,,,,0,0,1.0,"Begins with (4, 5); avoids 3-term arithmetic progressions."
A033165,30,,,,,,0,0,1.0,First occurrence of n as a term in the continued fraction for zeta(3).
A033170,30,,,,,,0,0,1.0,Positive numbers having the same set of digits in base 6 and base 7.
A033171,30,13.0,5.0,0.0,13.0,130.0,1,0,0.1694915254237288,Number of days in n years (n=4 is the first leap year).
A033172,30,13.0,5.0,0.0,13.0,130.0,1,0,0.1694915254237288,Number of days in n years (n=3 is the first leap year).
A033173,30,13.0,5.0,0.0,13.0,130.0,1,0,0.1694915254237288,Number of days in n years (n=2 is the first leap year).
A033174,30,13.0,5.0,0.0,13.0,130.0,1,0,0.1694915254237288,Number of days in n years (n=1 is the first leap year).
A033178,30,,,,,,0,0,1.0,Number of multisets of n positive integers with equal sum and product.
A033180,30,,,,,,0,0,1.0,Numbers k such that k! contains k as a string of digits.
A033181,30,,,,,,0,0,1.0,Absolute Euler pseudoprimes: odd composite numbers n such that a^((n-1)/2) == +-1 (mod n) for every a coprime to n.
A033182,30,,,,,,0,0,1.0,"Number of pairs (p,q) such that 5*p + 6*q = n."
A033183,30,,,,,,0,0,1.0,"a(n) = number of pairs (p,q) such that 4*p + 9*q = n."
A033184,30,,,,,,0,0,1.0,Catalan triangle A009766 transposed.
A033185,30,,,,,,0,0,1.0,"Rooted tree triangle read by rows: a(n,k) = number of forests with n nodes and k rooted trees."
A033186,30,,,,,,0,0,1.0,"Remove all 2's from decimal expansion of Pi, then all 3's, ..., then all 11's, ... (running through primes in order) with the restriction that only digits contiguous in the original expansion are removed."
A033192,30,13.0,5.0,0.0,13.0,56.0,1,0,0.0521901211556384,"a(n) = binomial(Fibonacci(n) + 1, 2)."
A033196,30,,,,,,0,0,1.0,"a(n) = n^3 * Product_{p|n, p prime} (1 + 1/p)."
A033197,30,,,,,,0,0,1.0,Discriminants of quadratic number fields Q(sqrt -n) for n squarefree.
A033198,30,,,,,,0,0,1.0,Discriminants of real quadratic number fields.
A033199,30,,,,,,0,0,1.0,Primes of form x^2+6*y^2.
A033200,30,,,,,,0,0,1.0,"Primes congruent to {1, 3} (mod 8); or, odd primes of form x^2 + 2*y^2."
A033201,30,,,,,,0,0,1.0,Primes of the form x^2 + 10*y^2.
A033202,30,,,,,,0,0,1.0,Primes of form x^2+93*y^2.
A033203,30,,,,,,0,0,1.0,"Primes p congruent to {1, 2, 3} (mod 8); or primes p of form x^2 + 2*y^2; or primes p such that x^2 = -2 has a solution mod p."
A033204,30,,,,,,0,0,1.0,Primes of form x^2 + 94*y^2.
A033205,30,,,,,,0,0,1.0,Primes of form x^2 + 5*y^2.
A033206,30,,,,,,0,0,1.0,Primes of form x^2+95*y^2.
A033207,30,,,,,,0,0,1.0,Primes of the form x^2 + 7*y^2.
A033208,30,,,,,,0,0,1.0,Primes of form x^2+97*y^2.
A033209,30,,,,,,0,0,1.0,Primes of form x^2 + 11*y^2.
A033210,30,,,,,,0,0,1.0,Primes of the form x^2+13*y^2.
A033211,30,,,,,,0,0,1.0,Primes of form x^2 + 14*y^2.
A033212,30,,,,,,0,0,1.0,Primes congruent to 1 or 19 (mod 30).
A033213,30,,,,,,0,0,1.0,Primes of form x^2+17*y^2.
A033214,30,,,,,,0,0,1.0,Primes of form x^2+19*y^2.
A033215,30,,,,,,0,0,1.0,Primes of form x^2+21*y^2.
A033216,30,,,,,,0,0,1.0,Primes of form x^2+22*y^2.
A033217,30,,,,,,0,0,1.0,Primes of form x^2 + 23*y^2.
A033218,30,,,,,,0,0,1.0,Primes of form x^2+26*y^2.
A033219,30,,,,,,0,0,1.0,Primes of form x^2+29*y^2.
A033220,30,,,,,,0,0,1.0,Primes of form x^2+30*y^2.
A033221,30,,,,,,0,0,1.0,Primes of form x^2+31*y^2.
A033222,30,,,,,,0,0,1.0,Primes of form x^2+33*y^2.
A033223,30,,,,,,0,0,1.0,Primes of form x^2+34*y^2.
A033224,30,,,,,,0,0,1.0,Primes of form x^2+35*y^2.
A033225,30,,,,,,0,0,1.0,Primes of form x^2+37*y^2.
A033226,30,,,,,,0,0,1.0,Primes of form x^2+38*y^2.
A033227,30,,,,,,0,0,1.0,Primes of form x^2+39*y^2.
A033228,30,,,,,,0,0,1.0,Primes of form x^2+41*y^2.
A033229,30,,,,,,0,0,1.0,Primes of form x^2+42*y^2.
A033230,30,,,,,,0,0,1.0,Primes of form x^2+43*y^2.
A033231,30,,,,,,0,0,1.0,Primes of form x^2+46*y^2.
A033232,30,,,,,,0,0,1.0,Primes of form x^2+47*y^2.
A033233,30,,,,,,0,0,1.0,Primes of form x^2+51*y^2.
A033234,30,,,,,,0,0,1.0,Primes of form x^2+53*y^2.
A033235,30,,,,,,0,0,1.0,Primes of the form x^2 + 55*y^2.
A033236,30,,,,,,0,0,1.0,Primes of form x^2+57*y^2.
A033237,30,,,,,,0,0,1.0,Primes of form x^2+58*y^2.
A033238,30,,,,,,0,0,1.0,Primes of form x^2+59*y^2.
A033239,30,,,,,,0,0,1.0,Primes of form x^2+61*y^2.
A033240,30,,,,,,0,0,1.0,Primes of form x^2+62*y^2.
A033241,30,,,,,,0,0,1.0,Primes of form x^2+65*y^2.
A033242,30,,,,,,0,0,1.0,Primes of form x^2+66*y^2.
A033243,30,,,,,,0,0,1.0,Primes of form x^2+67*y^2.
A033244,30,,,,,,0,0,1.0,Primes of form x^2+69*y^2.
A033245,30,,,,,,0,0,1.0,Primes of form x^2+70*y^2.
A033246,30,,,,,,0,0,1.0,Primes of form x^2+71*y^2.
A033247,30,,,,,,0,0,1.0,Primes of form x^2+73*y^2.
A033248,30,,,,,,0,0,1.0,Primes of the form x^2+74*y^2.
A033249,30,,,,,,0,0,1.0,Primes of form x^2+77*y^2.
A033250,30,,,,,,0,0,1.0,Primes of form x^2+78*y^2.
A033251,30,,,,,,0,0,1.0,Primes of form x^2+79*y^2.
A033252,30,,,,,,0,0,1.0,Primes of form x^2+82*y^2.
A033253,30,,,,,,0,0,1.0,Primes of form x^2+83*y^2.
A033254,30,,,,,,0,0,1.0,Primes of form x^2+85*y^2.
A033255,30,,,,,,0,0,1.0,Primes of form x^2+86*y^2.
A033256,30,,,,,,0,0,1.0,Primes of form x^2+87*y^2.
A033257,30,,,,,,0,0,1.0,Primes of form x^2+89*y^2.
A033258,30,,,,,,0,0,1.0,Primes of form x^2+91*y^2.
A033259,30,,,,,,0,0,1.0,Decimal expansion of Laplace's limit constant.
A033260,30,,,,,,0,0,1.0,Continued fraction for Laplace's limit constant.
A033261,30,,,,,,0,0,1.0,Position of first occurrence of n in the continued fraction for the Laplace's limit constant.
A033264,30,,,,,,0,0,1.0,"Number of blocks of {1,0} in the binary expansion of n."
A033265,30,,,,,,0,0,1.0,"Number of i such that d(i) >= d(i-1), where Sum_{i=0..m} d(i)*2^i is the base-2 representation of n."
A033270,30,,,,,,0,0,1.0,Number of odd primes <= n.
A033271,30,6.0,,,,,1,1,1.0,Number of odd nonprimes <= n.
A033272,30,6.0,,,,,1,1,1.0,Number of odd nonprimes dividing n.
A033273,30,,,,,,0,0,1.0,Number of nonprime divisors of n.
A033274,30,,,,,,0,0,1.0,Primes that do not contain any other prime as a proper substring.
A033275,30,13.0,2.0,2.0,13.0,68.0,1,0,0.09327846364883402,Number of diagonal dissections of an n-gon into 3 regions.
A033276,30,13.0,2.0,2.0,13.0,78.0,1,0,0.07776669990029911,Number of diagonal dissections of an n-gon into 4 regions.
A033277,30,13.0,2.0,2.0,13.0,86.0,1,0,0.06798418972332015,Number of diagonal dissections of an n-gon into 5 regions.
A033282,30,,,,,,0,0,1.0,"Triangle read by rows: T(n, k) is the number of diagonal dissections of a convex n-gon into k+1 regions."
A033283,30,7.0,,,,,2,1,1.0,Numbers whose maximal base-10 run length is 2.
A033284,30,7.0,,,,,2,1,1.0,Numbers whose maximal base-10 run length is 3.
A033285,30,7.0,,,,,2,1,1.0,Numbers whose maximal base-10 run length is 4.
A033286,30,,,,,,0,0,1.0,a(n) = n * prime(n).
A033287,30,,,,,,0,0,1.0,First differences of A033286.
A033291,30,,,,,,0,0,1.0,"A Connell-like sequence: take the first multiple of 1, the next 2 multiples of 2, the next 3 multiples of 3, etc."
A033292,30,,,,,,0,0,1.0,"A Connell-like sequence: take 1 number = 1 (mod Q), 2 numbers = 2 (mod Q), 3 numbers = 3 (mod Q), etc., where Q = 3."
A033293,30,,,,,,0,0,1.0,"A Connell-like sequence: take 1 number = 1 (mod Q), 2 numbers = 2 (mod Q), 3 numbers = 3 (mod Q), etc., where Q = 8."
A033294,30,,,,,,0,0,1.0,Squares which when written backwards remain square (final 0's excluded).
A033295,30,13.0,,,,,2,1,1.0,a(n) = [ Gamma(sqrt(n)) ].
A033298,30,,,,,,0,0,1.0,"a(n+1) = a(n) + sum of digits of a(n)^2, with a(1) = 1."
A033299,30,,,,,,0,0,1.0,Smallest safe prime ((p-1)/2 is also prime) > n.
A033300,30,,,,,,0,0,1.0,Smallest safe prime ((p-1)/2 is also prime) > n-th prime.
A033302,30,,,,,,0,0,1.0,Largest prime < largest prime < n.
A033305,30,13.0,5.0,0.0,13.0,50.0,1,0,0.06765899864682003,"Number of permutations (p1,...,pn) such that 1 <= |pk - k| <= 2 for all k."
A033306,30,,,,,,0,0,1.0,"Triangle of coefficients of ordered cycle-index polynomials: T(n,k) = binomial(n,k)*Bell(k)*Bell(n-k)."
A033307,30,7.0,,,,,2,1,1.0,"Decimal expansion of Champernowne constant (or Mahler's number), formed by concatenating the positive integers."
A033308,30,,,,,,0,0,1.0,Decimal expansion of Copeland-ErdÅ‘s constant: concatenate primes.
A033309,30,,,,,,0,0,1.0,Position of first occurrence of n in continued fraction for Copeland-ErdÅ‘s constant.
A033313,30,,,,,,0,0,1.0,Smallest positive integer x satisfying the Pell equation x^2 - D*y^2 = 1 for nonsquare D and positive y.
A033314,30,,,,,,0,0,1.0,Least D in the Pellian x^2 - D*y^2 = 1 for which x has least solution n.
A033316,30,,,,,,0,0,1.0,Value of D for incrementally largest values of minimal x satisfying Pell equation x^2-Dy^2=1.
A033317,30,,,,,,0,0,1.0,Smallest positive integer y satisfying the Pell equation x^2 - D*y^2 = 1 for nonsquare D.
A033318,30,,,,,,0,0,1.0,Least D in the Pellian x^2 - D*y^2 = 1 for which y has least solution n.
A033320,30,,,,,,0,0,1.0,a(n) = floor( sqrt(2) * (3/2)^n ).
A033322,30,7.0,2.0,0.0,7.0,20.0,1,0,0.273972602739726,a(n) = floor(2/n).
A033324,30,11.0,4.0,0.0,11.0,36.0,1,0,0.45569620253164556,a(n) = floor(4/n).
A033325,30,13.0,5.0,0.0,13.0,42.0,1,0,0.5185185185185185,a(n) = floor(5/n).
A033326,30,15.0,6.0,0.0,15.0,50.0,1,0,0.5882352941176471,a(n) = floor(6/n).
A033327,30,28.0,5.0,1.0,19.0,84.0,1,0,0.9438202247191011,a(n) = floor(7/n).
A033328,30,,,,,,0,0,1.0,a(n) = floor(8/n).
A033329,30,,,,,,0,0,1.0,a(n) = floor(9/n).
A033330,30,,,,,,0,0,1.0,a(n) = floor(10/n).
A033331,30,,,,,,0,0,1.0,a(n) = floor(11/n).
A033332,30,,,,,,0,0,1.0,a(n) = floor(12/n).
A033333,30,,,,,,0,0,1.0,a(n) = floor(13/n).
A033334,30,,,,,,0,0,1.0,a(n) = floor(14/n).
A033335,30,,,,,,0,0,1.0,a(n) = floor(15/n).
A033336,30,,,,,,0,0,1.0,a(n) = floor(16/n).
A033337,30,,,,,,0,0,1.0,a(n) = floor(17/n).
A033338,30,,,,,,0,0,1.0,a(n) = floor(18/n).
A033339,30,,,,,,0,0,1.0,a(n) = floor(19/n).
A033340,30,,,,,,0,0,1.0,a(n) = floor(20/n).
A033341,30,,,,,,0,0,1.0,a(n) = floor(21/n).
A033342,30,,,,,,0,0,1.0,a(n) = floor(22/n).
A033343,30,,,,,,0,0,1.0,a(n) = floor(23/n).
A033344,30,,,,,,0,0,1.0,a(n) = floor(24/n).
A033345,30,,,,,,0,0,1.0,a(n) = floor(25/n).
A033346,30,,,,,,0,0,1.0,a(n) = floor(26/n).
A033347,30,,,,,,0,0,1.0,a(n) = floor(27/n).
A033348,30,,,,,,0,0,1.0,a(n) = floor(28/n).
A033349,30,,,,,,0,0,1.0,a(n) = floor(29/n).
A033350,30,,,,,,0,0,1.0,a(n) = floor(30/n).
A033351,30,,,,,,0,0,1.0,a(n) = floor(31/n).
A033352,30,,,,,,0,0,1.0,a(n) = floor(32/n).
A033353,30,,,,,,0,0,1.0,a(n) = floor(33/n).
A033354,30,,,,,,0,0,1.0,a(n) = floor(34/n).
A033355,30,,,,,,0,0,1.0,a(n) = floor(35/n).
