anum,n_terms,n_d,order,degree,n_id,L_H,n_singular,full_fit,prefix_only,n_revisions,n_struct_rev,final_lambda,error,name
A343826,30,,,,,,,False,False,0,0,1.0,,Numbers which are the product of two S-primes (A057948) in exactly one way.
A103368,30,11.0,4.0,0.0,11.0,38.0,0.0,True,False,1,0,0.3486238532110092,,"Period 6: repeat [1, 1, -1, -1, 0, 0]."
A112968,30,,,,,,,False,False,0,0,1.0,,"a(n) = Sum_{i+j=n} mu(i)*Omega(j), with mu=A008683 and Omega=A001222."
A302279,30,13.0,5.0,0.0,13.0,64.0,0.0,True,False,1,0,0.06786850477200425,,"Number of 2 X n 0..1 arrays with every element equal to 1, 2 or 4 horizontally, diagonally or antidiagonally adjacent elements, with upper left element zero."
A168096,30,7.0,2.0,1.0,10.0,60.0,1.0,True,False,3,2,0.242914979757085,,a(n) = number of natural numbers m such that n - 6 <= m <= n + 6.
A118054,30,,,,,,,False,False,0,0,1.0,,Inverse Euler transform of A118052.
A019707,30,,,,,,,False,False,0,0,1.0,,Decimal expansion of sqrt(Pi)/5.
A368992,30,6.0,,,,,,False,True,6,6,1.0,,a(n) = A336546(A005940(1+n)).
A100079,30,,,,,,,False,False,0,0,1.0,,"Starting from n = 0, a(n) = position of first occurrence of n in decimal places of Catalan's constant."
A247300,30,25.0,6.0,2.0,29.0,304.0,0.0,True,False,2,1,0.2776255707762557,,Number of h- and H-steps at level 0 in all lattice paths in B(n).
A253397,30,,,,,,,False,False,0,0,1.0,,"T(n,k) = Number of (n+1) X (k+1) 0..1 arrays with every 2 X 2 subblock antidiagonal maximum minus diagonal minimum nondecreasing horizontally and diagonal maximum minus antidiagonal minimum nondecreasing vertically."
A379845,30,,,,,,,False,False,0,0,1.0,,Even squarefree numbers x such that the product of prime indices of x is a multiple of the sum of prime indices of x.
A184871,30,,,,,,,False,False,0,0,1.0,,"n+floor(ns/r)+floor(nt/r), where r=log(2), s=log(3), t=log(5)."
A261699,30,,,,,,,False,False,0,0,1.0,,"Triangle read by rows: T(n,k), n >= 1, k >= 1, in which column k lists positive terms interleaved with k-1 zeros, starting in row k(k+1)/2. If k is odd the positive terms of column k are k's, otherwise if k is even the positive terms of column k are the odd numbers greater than k in increasing order."
A315071,30,,,,,,,False,False,0,0,1.0,,Coordination sequence Gal.3.46.3 where Gal.u.t.v denotes the coordination sequence for a vertex of type v in tiling number t in the Galebach list of u-uniform tilings.
A088572,30,,,,,,,False,False,0,0,1.0,,Numbers n such that (2n+1)^2 - 2 is prime.
A224214,30,,,,,,,False,False,0,0,1.0,,Number of nonnegative solutions to x^3 + y^3 <= n^3.
A141560,30,,,,,,,False,False,0,0,1.0,,"Nonprimes of form (prime(n)-r(n)), where A141468(n)=r(n)=n-th nonprime and prime(n)=n-th prime."
A265639,30,,,,,,,False,False,0,0,1.0,,Number of binary strings of length n that cannot be written as the concatenation of nontrivial powers of other strings.
A295827,30,,,,,,,False,False,0,0,1.0,,"a(n) = least odd k > 1 such that n and n*k have the same Hamming weight, or -1 if no such k exists."
A340077,30,,,,,,,False,False,0,0,1.0,,Odd numbers k for which k-1 is a multiple of A053575(k) [the odd part of phi(k)].
A348160,30,,,,,,,False,False,0,0,1.0,,Odd numbers not appearing in A348158.
A382585,30,,,,,,,False,False,0,0,1.0,,Decimal expansion of Sum_{p prime} 1/((p - 1)^2*p^2*(p + 1)).
A014821,30,7.0,2.0,1.0,10.0,42.0,1.0,True,False,2,1,0.5060240963855421,,Inverse of 812th cyclotomic polynomial.
A061087,30,,,,,,,False,False,0,0,1.0,,a(n) = A061086(n) / n.
A311425,30,,,,,,,False,False,0,0,1.0,,Coordination sequence Gal.5.52.3 where Gal.u.t.v denotes the coordination sequence for a vertex of type v in tiling number t in the Galebach list of u-uniform tilings.
A036062,30,,,,,,,False,False,0,0,1.0,,Increasing gaps among twin primes: the smallest prime of the second twin pair.
A222414,30,,,,,,,False,False,0,0,1.0,,a(n) = A001175(A222413(n)).
A175808,30,,,,,,,False,False,0,0,1.0,,n-th term is the length of a shortest common superstring of the binary representations of all natural numbers from 1 to n.
A151782,30,,,,,,,False,False,0,0,1.0,,"a(1)=1; for n > 1, a(n)=8*7^{wt(n-1)-1}."
A240982,30,,,,,,,False,False,0,0,1.0,,Decimal expansion of the limit of a recursive sequence connected to the Plastic constant (A060006).
A019346,30,,,,,,,False,False,0,0,1.0,,Primes with primitive root 19.
A156610,30,,,,,,,False,False,0,0,1.0,,"Triangle T(n, k, m) = round( t(n,m)/(t(k,m)*t(n-k,m)) ), with T(0, k, m) = 1, where t(n, k) = Product_{j=1..n} A129862(k+1, j), t(n, 0) = n!, and m = 4, read by rows."
A188216,30,,,,,,,False,False,0,0,1.0,,Expansion of 1 + Sum_{n>=1} (x^(n^2) / Product_{k>=n} (1 - x^k)).
A349306,30,,,,,,,False,False,0,0,1.0,,Numbers k that divide A092694(k).
A279364,30,,,,,,,False,False,0,0,1.0,,Sum of 5th powers of proper divisors of n.
A131436,30,,,,,,,False,False,0,0,1.0,,"Triangle read by rows, (n-1) zeros followed by 2^n - 1."
A377030,30,19.0,,,,,,False,True,2,1,1.0,,"Period 19: repeat [0, 3, 6, 9, 7, 4, 1, 2, 5, 8, 8, 5, 2, 1, 4, 7, 9, 6, 3]."
A118733,30,,,,,,,False,False,0,0,1.0,,Numbers k such that 3^k has even digit sum.
A389501,30,,,,,,,False,False,0,0,1.0,,Numbers whose coreful divisors have a noninteger arithmetic mean.
A313489,30,,,,,,,False,False,0,0,1.0,,Coordination sequence Gal.6.609.2 where Gal.u.t.v denotes the coordination sequence for a vertex of type v in tiling number t in the Galebach list of u-uniform tilings.
A102422,30,,,,,,,False,False,0,0,1.0,,Number of partitions of n with k <= 5 parts and each part p <= 5.
A353489,30,8.0,6.0,0.0,15.0,38.0,0.0,True,False,3,2,0.4810126582278481,,"If A276086(n) is of the form 4k+3, then a(n) = 1, otherwise a(n) = 0."
A137750,30,,,,,,,False,False,0,0,1.0,,Number of distinct residues in the Fibonacci sequence mod the n-th prime.
A330933,30,,,,,,,False,False,0,0,1.0,,Starts of runs of 4 consecutive Niven numbers in base 2 (A049445).
A232598,30,,,,,,,False,False,0,0,1.0,,"T(n,k) = Stirling2(n,k) * OrderedBell(k)."
A142459,30,,,,,,,False,False,0,0,1.0,,"Triangle read by rows: T(n,k) = (4n-4k+1) * T(n-1,k-1) + (4k-3) * T(n-1,k)."
A027623,30,,,,,,,False,False,0,0,1.0,,"a(0) = 1; for n > 0, a(n) = number of rings with n elements."
A007959,30,7.0,4.0,2.0,21.0,240.0,2.0,True,False,9,8,0.712166172106825,,Some nontrivial permutation of digits is an odd number.
A073705,30,,,,,,,False,False,0,0,1.0,,a(n) = Sum_{ d divides n } (n/d)^(2d).
A238533,30,,,,,,,False,False,0,0,1.0,,"Number of solutions to gcd(x^2 + y^2 + z^2 + t^2 + h^2, n) = 1 with x,y,z,t,h in [0,n-1]."
A133214,30,,,,,,,False,False,0,0,1.0,,Delannoy paths counted by number of weak peaks.
A018082,30,13.0,,,,,,False,True,2,1,1.0,,Powers of fourth root of 13 rounded to nearest integer.
A180590,30,,,,,,,False,False,0,0,1.0,,Numbers k such that k! is the sum of two triangular numbers.
A245886,30,,,,,,,False,False,0,0,1.0,,"Decimal expansion of Gamma(-3/2), where Gamma is Euler's gamma function."
A294863,30,,,,,,,False,False,0,0,1.0,,"Solution of the complementary equation a(n) = a(n-2) + b(n-2) + 3, where a(0) = 1, a(1) = 2, b(0) = 3, and (a(n)) and (b(n)) are increasing complementary sequences."
A093797,30,,,,,,,False,False,0,0,1.0,,"In the sequence of prime powers (A000961), replace perfect powers with their repeating factors."
A186071,30,7.0,,,,,,False,True,2,1,1.0,,"Irregular triangle, read by rows, of primes with suffix n and digits ""3"" prepended , otherwise 0."
A142919,30,,,,,,,False,False,0,0,1.0,,Primes congruent to 53 mod 63.
A096982,30,,,,,,,False,False,0,0,1.0,,"Define a(1)=0. Then define b(1)=1, b(2)=1 and for k > 2, b(k) = (b(k-2) + b(k-1)) (mod n). This gives for each n a cyclic repetitive sequence; a(n) is the least k > 1 for the first 1 of the sequence 1,1,...."
A078029,30,9.0,3.0,0.0,9.0,28.0,0.0,True,False,1,0,0.11067193675889328,,Expansion of (1-x)/(1-2*x^3).
A068356,30,,,,,,,False,False,0,0,1.0,,Numbers k such that bigomega(k) = tau(prime(k)+1) where tau(k) = A000005(k).
A322149,30,,,,,,,False,False,0,0,1.0,,"In the binary representation of n, replace each run of k 0's (or 1's) with k^2 0's (or 1's)."
A143268,30,,,,,,,False,False,0,0,1.0,,"a(n) = phi(n)*T(n), where phi(n) is Euler's totient function (A000010) and T(n) = n*(n+1)/2 is the n-th triangular number (A000217)."
A163238,30,,,,,,,False,False,0,0,1.0,,Inverse permutation to A163237.
A308797,30,,,,,,,False,False,0,0,1.0,,Primes p such that A001177(p) = (p-1)/4.
A134217,30,,,,,,,False,False,0,0,1.0,,Positions of 17 after decimal point in decimal expansion of Pi.
A244054,30,,,,,,,False,False,0,0,1.0,,"Decimal expansion of the maximal circumradius of a planar convex set containing no lattice point except for the origin where it has its circumcenter, and not protruding in opposite directions outside the square max(|x|,|y|) < 1 unless it protrudes significantly elsewhere, too."
A079714,30,,,,,,,False,False,0,0,1.0,,Number of 2's in n!.
A016463,30,,,,,,,False,False,0,0,1.0,,Continued fraction for log(35).
A361852,30,,,,,,,False,False,0,0,1.0,,Number of integer partitions of n such that (length) * (maximum) < 2n.
A019743,30,,,,,,,False,False,0,0,1.0,,Decimal expansion of e/6.
A290481,30,,,,,,,False,False,0,0,1.0,,The number of 3-Carmichael numbers that are divisible by the n-th odd prime.
A383799,30,6.0,,,,,,False,True,2,2,1.0,,"Irregular triangle: T(n,k) gives the number of k-polysticks on edges of the n-cube up to rotational symmetries of the n-cube, with 0 <= k <= A001787(n)."
A353954,30,,,,,,,False,False,0,0,1.0,,a(0) = 1; a(n) = A019565(A109812(n)).
A153161,30,,,,,,,False,False,0,0,1.0,,Numerators of Stern-Brocot tree hanging between 1/3 and 2/3; denominators=A153162.
A365787,30,,,,,,,False,False,0,0,1.0,,a(n) = A286708(n) divided by its squarefree kernel.
A033238,30,,,,,,,False,False,0,0,1.0,,Primes of form x^2+59*y^2.
A208613,30,,,,,,,False,False,0,0,1.0,,"Triangle of coefficients of polynomials v(n,x) jointly generated with A208612; see the Formula section."
A306114,30,,,,,,,False,False,0,0,1.0,,"Largest k such that 4^k has exactly n digits 0 (in base 10), conjectured."
A211381,30,16.0,4.0,1.0,16.0,90.0,1.0,True,False,1,0,0.14040561622464898,,Number of pairs of intersecting diagonals in the exterior of a regular n-gon.
A211015,30,,,,,,,False,False,0,0,1.0,,"Decimal expansion of Pi - e + gamma, where gamma is Euler's constant (or the Euler-Mascheroni constant)."
A136854,30,7.0,,,,,,False,True,2,1,1.0,,"Numbers k such that k and k^2 use only the digits 0, 1, 4 and 5."
A284199,30,,,,,,,False,False,0,0,1.0,,"T(n,k) = Number of n X k 0..1 arrays with the number of 1's horizontally, antidiagonally or vertically adjacent to some 0 equal to the number of 0's adjacent to some 1, with top left element zero."
A077624,30,25.0,,,,,,False,True,2,1,1.0,,Largest term in periodic part of continued fraction expansion of square root of 2^n + 1 or 0 if 2^n + 1 is a square.
A299620,30,,,,,,,False,False,0,0,1.0,,"Decimal expansion of W(1) + W(3), where w is the Lambert W function (or PowerLog); see Comments."
A234859,30,9.0,,,,,,False,True,6,5,1.0,,Number of totally symmetric 5-dimensional partitions of n.
A131854,30,,,,,,,False,False,0,0,1.0,,Numbers m such that A131851(m) = 0.
A026788,30,,,,,,,False,False,0,0,1.0,,"a(n) = Sum_{k=0..floor(n/2)} T(n,k), T given by A026780."
A301002,30,,,,,,,False,False,0,0,1.0,,Coordination sequence T3 for Zeolite Code BEC.
A080730,30,,,,,,,False,False,0,0,1.0,,Decimal expansion of the infinite product of zeta functions for odd arguments >= 3.
A303668,30,,,,,,,False,False,0,0,1.0,,"Expansion of 1/((1 - x)*(2 - theta_2(sqrt(x))/(2*x^(1/8)))), where theta_2() is the Jacobi theta function."
A164960,30,,,,,,,False,False,0,0,1.0,,"The minimum number of steps needed to generate prime(n) under the map x -> A060264(x) starting from any x taken from {2,3} or from A164333."
A286752,30,,,,,,,False,False,0,0,1.0,,{010010->null}-transform of the infinite Fibonacci word A003849.
A260947,30,,,,,,,False,False,0,0,1.0,,"Least positive integer k < prime(n) such that k = i + j for some 0 < i < j for which i,j,k and i*j*k are all primitive roots modulo prime(n), or 0 if no such k exists."
A020665,30,,,,,,,False,False,0,0,1.0,,a(n) is the (conjectured) maximal exponent k such that n^k does not contain a digit zero in its decimal expansion.
A226166,30,,,,,,,False,False,0,0,1.0,,One half of the length of the period of the principal indefinite quadratic binary form of discriminant D(n) = A079896(n).
A110494,30,,,,,,,False,False,0,0,1.0,,"Least k such that prime(n)^2 divides binomial(2k,k)."
A338854,30,,,,,,,False,False,0,0,1.0,,Product of the nonzero digits of (n written in base 4).
A003371,30,,,,,,,False,False,0,0,1.0,,Numbers that are the sum of 4 positive 7th powers.
A022172,30,,,,,,,False,False,0,0,1.0,,"Triangle of Gaussian binomial coefficients [ n,k ] for q = 8."
A273955,30,,,,,,,False,False,0,0,1.0,,G.f. A(x) satisfies: A( x*A(x) - A(x)^2 ) = -x^3.
A121461,30,,,,,,,False,False,0,0,1.0,,"Triangle read by rows: T(n,k) is the number of nondecreasing Dyck paths of semilength n, having last ascent of length k (1 <= k <= n)."
A158140,30,,,,,,,False,False,0,0,1.0,,Number of nondecreasing integer sequences of length 6 with sum zero and sum of absolute values 2n.
A260808,30,,,,,,,False,False,0,0,1.0,,Primes p such that p = q^2 - 12*r^2 where q and r are also primes.
A382656,30,11.0,4.0,0.0,11.0,70.0,0.0,True,False,1,0,0.05388760585065435,,a(n) = L(2*n+1)+4*n+2.
A264714,30,,,,,,,False,False,0,0,1.0,,"T(n,k)=Number of nXk arrays of permutations of 0..n*k-1 with rows nondecreasing modulo 5 and columns nondecreasing modulo 6."
A266436,30,13.0,5.0,0.0,13.0,68.0,0.0,True,False,1,0,0.06793206793206794,,"Decimal representation of the n-th iteration of the ""Rule 23"" elementary cellular automaton starting with a single ON (black) cell."
A086285,30,,,,,,,False,False,0,0,1.0,,Numbers k such that 1 + 2k + 3k^2 is prime.
A045365,30,,,,,,,False,False,0,0,1.0,,"Primes congruent to {2, 5, 6} mod 7."
A035987,30,,,,,,,False,False,0,0,1.0,,"Number of partitions of n into parts not of the form 21k, 21k+9 or 21k-9. Also number of partitions with at most 8 parts of size 1 and differences between parts at distance 9 are greater than 1."
A208974,30,,,,,,,False,False,0,0,1.0,,"Number of 7-bead necklaces labeled with numbers -n..n allowing reversal, with sum zero and first and second differences in -n..n."
A328720,30,,,,,,,False,False,0,0,1.0,,The position function the fractalization of which yields A328719.
A386838,30,,,,,,,False,False,0,0,1.0,,"Minimum number of unit squares that a straight line drawn from (0,0) to (x,y) passes through on the square lattice where x^2 + y^2 = A001481(n). If A001481(n) can be written as a sum of two squares in two or more ways, x and y are chosen such that a(n) is the least value."
A348358,30,,,,,,,False,False,0,0,1.0,,Primes which are not the concatenation of smaller primes (in base 10 and allowing leading 0's).
A167384,30,,,,,,,False,False,0,0,1.0,,Irregular table with the left half of the array described in A167381.
A385165,30,,,,,,,False,False,0,0,1.0,,Let p = A002145(n) be the n-th prime == 3 (mod 4); a(n) is the multiplicative order of 2+-i modulo p in Gaussian integers.
A074871,30,,,,,,,False,False,0,0,1.0,,"Start with n and repeatedly apply the map k -> T(k) = A053837(k) + A171765(k); a(n) is the number of steps (at least one) until a prime is reached, or 0 if no prime is ever reached."
A380477,30,9.0,,,,,,False,True,4,3,1.0,,"a(n) = 1 if n is not a prime, and A380459(n) has no divisors of form p^p, otherwise 0."
A008039,30,,,,,,,False,False,0,0,1.0,,Coordination sequence T2 for Zeolite Code ATS.
A289615,30,25.0,3.0,4.0,25.0,754.0,0.0,True,False,1,0,0.5321100917431193,,"A246604 (Catalan(n)-n) with initial terms 1,0,0,2 changed to 1,1,1,3."
A231932,30,,,,,,,False,False,0,0,1.0,,"Working in base 9: a(0)=0, thereafter a(n+1) is the smallest number not already in the sequence such that the bits of a(n) and a(n+1) together can be rearranged to form a palindrome."
A077318,30,,,,,,,False,False,0,0,1.0,,Sum of terms in n-th row of A077316.
A057128,30,,,,,,,False,False,0,0,1.0,,Numbers n such that -3 is a square mod n.
A211274,30,,,,,,,False,False,0,0,1.0,,"Number of integer pairs (x,y) such that 0 < x <= y <= n and x*y <= 3n."
A386224,30,,,,,,,False,False,0,0,1.0,,"Nonsquarefree weak numbers k that are not products of primorials, whose squarefree kernel is a primorial."
A122821,30,,,,,,,False,False,0,0,1.0,,Number of ways n can be represented as the arithmetic mean of consecutive primes.
A088637,30,,,,,,,False,False,0,0,1.0,,"a(1) = 1, a(n+1) = a(n) + smallest prime not added earlier if a(n) is noncomposite else a(n+1) = a(n) + the smallest composite number not added earlier."
A281590,30,,,,,,,False,False,0,0,1.0,,Indices k such that A284896(k-1) and A284896(k) have a different sign.
A333369,30,,,,,,,False,False,0,0,1.0,,"Positive integers in which any odd digit, if present, occurs an odd number of times, and any even digit, if present, occurs an even number of times."
A124670,30,,,,,,,False,False,0,0,1.0,,(Product of successive primes minus 2) divided by 3 is prime.
A369995,30,6.0,,,,,,False,True,4,4,1.0,,"Irregular triangle read by rows: T(n,k) is the number of induced k-vertex subgraphs, up to isomorphism, of the hypercube graph of dimension n >= 0, 0 <= k <= 2^n."
A281639,30,,,,,,,False,False,0,0,1.0,,"Decimal representation of the x-axis, from the origin to the right edge, of the n-th stage of growth of the two-dimensional cellular automaton defined by ""Rule 382"", based on the 5-celled von Neumann neighborhood."
A185169,30,,,,,,,False,False,0,0,1.0,,"Cantor's ordering of positive rational numbers, where a(n) is the balanced ternary representation of the ""factorization"" of the positive rational number into terms of A186285."
A280469,30,,,,,,,False,False,0,0,1.0,,Numbers n such that n-1 and n+1 are squarefree and have the same number of prime factors.
A088341,30,,,,,,,False,False,0,0,1.0,,Numbers n such that frac(x^n)=frac(x^2*frac(x^(n-2))) where x=3/2 and frac(x) denotes the fractional part of x.
A111910,30,,,,,,,False,False,0,0,1.0,,"Square array read by antidiagonals: S(p,q) = (p+q+1)!(2p+2q+1)!/((p+1)!(2p+1)!(q+1)!(2q+1)!) (p,q>=0)."
A165959,30,,,,,,,False,False,0,0,1.0,,"Size of the range of the Ramanujan Prime Corollary, 2*A168421(n) - A104272(n)."
A066567,30,,,,,,,False,False,0,0,1.0,,Numbers that when incremented by the product of their digits produce a square.
A204849,30,,,,,,,False,False,0,0,1.0,,A Motzkin triangle by rows.
